"09","EDUCACION Y CULTURA","15","ARQUEOLOGIA"
"09","EDUCACION Y CULTURA","16","PRACTICA IDIOMAS"
"09","EDUCACION Y CULTURA","17","EDUCACION FAMILIAR"
"09","EDUCACION Y CULTURA","18","JARDINES MATERNALES"
"09","EDUCACION Y CULTURA","19","DIDACTICO"
"09","EDUCACION Y CULTURA","20","DICCIONARIO ESPA#OL"
"09","EDUCACION Y CULTURA","21","MATEMATICA"
"09","EDUCACION Y CULTURA","22","REGLAS ORTOGRAFICAS"
"09","EDUCACION Y CULTURA","23","TAPAS/PORTA CASSETTES"
"09","EDUCACION Y CULTURA","24","SEGUNDO CICLO"
"09","EDUCACION Y CULTURA","25","EDUCACION FISICA"
"09","EDUCACION Y CULTURA","26","ORIENTACION VOCACIONAL"
"09","EDUCACION Y CULTURA","27","ORIENTAC.PADRES/MAESTROS"
"09","EDUCACION Y CULTURA","28","DINOSAURIO"
"09","EDUCACION Y CULTURA","29","MITOLOGIA"
"09","EDUCACION Y CULTURA","98","GENERAL"
"09","EDUCACION Y CULTURA","99","S/SUBTEMA"
"10","HOBBIES Y ENTRETENIMIENTO","01","FOTOGRAFIA"
"10","HOBBIES Y ENTRETENIMIENTO","02","FILATELIA"
"10","HOBBIES Y ENTRETENIMIENTO","03","AEROMODELISMO"
"10","HOBBIES Y ENTRETENIMIENTO","04","AUTOMODELISMO"
"10","HOBBIES Y ENTRETENIMIENTO","05","JARDINERIA"
"10","HOBBIES Y ENTRETENIMIENTO","06","MAGIA/BRUJERIA/HECHIZOS"
"10","HOBBIES Y ENTRETENIMIENTO","07","ARMAS"
"10","HOBBIES Y ENTRETENIMIENTO","08","ACUARISMO"
"10","HOBBIES Y ENTRETENIMIENTO","09","TRENES DE COLECCION"
"10","HOBBIES Y ENTRETENIMIENTO","10","CAMIONES/CAMIONETAS"
"10","HOBBIES Y ENTRETENIMIENTO","11","BARCOS"
"10","HOBBIES Y ENTRETENIMIENTO","12","AVIACION"
"10","HOBBIES Y ENTRETENIMIENTO","13","MECANICA"
"10","HOBBIES Y ENTRETENIMIENTO","14","AUTOMOVILISMO"
"10","HOBBIES Y ENTRETENIMIENTO","15","MOTOCICLISMO"
"10","HOBBIES Y ENTRETENIMIENTO","16","VIDEO"
"10","HOBBIES Y ENTRETENIMIENTO","17","TATUAJE"
"10","HOBBIES Y ENTRETENIMIENTO","18","NUMISMATICA"
"10","HOBBIES Y ENTRETENIMIENTO","19","HOBBIES CALENDARIOS"
"10","HOBBIES Y ENTRETENIMIENTO","20","ANGELES"
"10","HOBBIES Y ENTRETENIMIENTO","21","HECHIZOS"
"10","HOBBIES Y ENTRETENIMIENTO","22","MAGIA NI#OS"
"10","HOBBIES Y ENTRETENIMIENTO","23","MINIATURAS"
"10","HOBBIES Y ENTRETENIMIENTO","24","BAJO/GUITARRA"
"10","HOBBIES Y ENTRETENIMIENTO","25","VINOTECA"
"10","HOBBIES Y ENTRETENIMIENTO","26","MANUALIDAD"
"10","HOBBIES Y ENTRETENIMIENTO","27","COMPUTACION"
"10","HOBBIES Y ENTRETENIMIENTO","28","APICULTURA"
"10","HOBBIES Y ENTRETENIMIENTO","29","NAIPES"
"10","HOBBIES Y ENTRETENIMIENTO","30","JUEGOS DE AZAR"
"10","HOBBIES Y ENTRETENIMIENTO","31","PESCA"
"10","HOBBIES Y ENTRETENIMIENTO","32","PERFUMES"
"10","HOBBIES Y ENTRETENIMIENTO","33","MODELISMO"
"10","HOBBIES Y ENTRETENIMIENTO","34","BICICLETA"
"10","HOBBIES Y ENTRETENIMIENTO","35","HABANOS"
"10","HOBBIES Y ENTRETENIMIENTO","36","TRAGOS-COCKTAILS"
"10","HOBBIES Y ENTRETENIMIENTO","37","MANGA & ANIME"
"10","HOBBIES Y ENTRETENIMIENTO","38","RELOJ"
"10","HOBBIES Y ENTRETENIMIENTO","39","HISTORIA LAPICERA/ESCRITU"
